Molecule,charge,multiplicity,num_atoms,fd_step,field_au_x,field_au_y,field_au_z,field_VA_x,field_VA_y,field_VA_z,mace-polar-1-s,mace-polar-1-m,mace-polar-1-l
Pol130_NaCl2+,0,1,2,0.001,0.0,0.0,0.001,0.0,0.0,0.0514220674763,-16940.2519378278,-16940.26329378589,-16940.275475225073
Pol130_NaCl2-,0,1,2,0.001,0.0,0.0,-0.001,0.0,0.0,-0.0514220674763,-16940.086378265158,-16940.067034326723,-16940.082707783076
Pol130_NaH,0,1,2,0.001,0.0,0.0,0.0,0.0,0.0,0.0,-4430.727575214189,-4430.725109315985,-4430.752129423161
Pol130_NaH0+,0,1,2,0.001,0.001,0.0,0.0,0.0514220674763,0.0,0.0,-4430.727575214189,-4430.725109315985,-4430.752129423161
Pol130_NaH0-,0,1,2,0.001,-0.001,0.0,0.0,-0.0514220674763,0.0,0.0,-4430.727575214189,-4430.725109315985,-4430.752129423161
Pol130_NaH2+,0,1,2,0.001,0.0,0.0,0.001,0.0,0.0,0.0514220674763,-4430.802197461419,-4430.799063562189,-4430.819273804131
Pol130_NaH2-,0,1,2,0.001,0.0,0.0,-0.001,0.0,0.0,-0.0514220674763,-4430.652875745394,-4430.651782691793,-4430.68531297411
Pol130_NaLi,0,1,2,0.001,0.0,0.0,0.0,0.0,0.0,0.0,-4619.830161521315,-4619.941080614374,-4619.795962445874
Pol130_NaLi0+,0,1,2,0.001,0.001,0.0,0.0,0.0514220674763,0.0,0.0,-4619.830161521315,-4619.941080614374,-4619.795962445874
Pol130_NaLi0-,0,1,2,0.001,-0.001,0.0,0.0,-0.0514220674763,0.0,0.0,-4619.830161521315,-4619.941080614374,-4619.795962445874
Pol130_NaLi2+,0,1,2,0.001,0.0,0.0,0.001,0.0,0.0,0.0514220674763,-4619.806448583139,-4619.933748349037,-4619.7944951801655
Pol130_NaLi2-,0,1,2,0.001,0.0,0.0,-0.001,0.0,0.0,-0.0514220674763,-4619.854134579307,-4619.948304983195,-4619.797290429159
Pol130_Ne,0,1,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-3508.9436300889497,-3508.7456308835363,-3508.04098699178
Pol130_Ne0+,0,1,1,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-3508.9436300889497,-3508.7456308835363,-3508.04098699178
Pol130_Ne0-,0,1,1,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-3508.9436300889497,-3508.7456308835363,-3508.04098699178
Pol130_O2,0,3,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-4091.1848959175923,-4091.2719671386308,-4091.2192281482
Pol130_O20+,0,3,2,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-4091.1848959175923,-4091.2719671386308,-4091.2192281482
Pol130_O20-,0,3,2,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-4091.1848959175923,-4091.2719671386308,-4091.2192281482
Pol130_O22+,0,3,2,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-4091.1850544128756,-4091.245275296932,-4091.2381896572506
Pol130_O22-,0,3,2,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-4091.1850544128756,-4091.2463834339665,-4091.2383797929783
Pol130_O3,0,1,3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-6134.87823954568,-6134.876377970473,-6134.871766826585
Pol130_O30+,0,1,3,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-6134.87823954568,-6134.876377970473,-6134.871766826585
Pol130_O30-,0,1,3,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-6134.87823954568,-6134.876377970473,-6134.871766826585
Pol130_O31+,0,1,3,0.01,0.0,0.01,0.0,0.0,0.514220674763,0.0,-6134.869916166869,-6134.892308882785,-6134.900539850802
Pol130_O31-,0,1,3,0.01,0.0,-0.01,0.0,0.0,-0.514220674763,0.0,-6134.869916166869,-6134.89282622622,-6134.900914077137
Pol130_O32+,0,1,3,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-6135.010838537752,-6134.969349223189,-6134.984068817268
Pol130_O32-,0,1,3,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-6134.74548510366,-6134.801535817004,-6134.766027247018
Pol130_OCl,0,2,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-14566.161081324806,-14566.526133480329,-14566.551020531542
Pol130_OCl0+,0,2,2,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-14566.161081324806,-14566.526133480329,-14566.551020531542
Pol130_OCl0-,0,2,2,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-14566.161081324806,-14566.526133480329,-14566.551020531542
Pol130_OCl2,0,1,3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-27088.747778964174,-27088.733425079772,-27088.766376190993
Pol130_OCl2+,0,2,2,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-14566.10281063985,-14566.452257480229,-14566.49458737559
Pol130_OCl2-,0,2,2,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-14566.213645948746,-14566.614253709411,-14566.596519312528
Pol130_OCl20+,0,1,3,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-27088.747778964174,-27088.733425079772,-27088.766376190993
Pol130_OCl20-,0,1,3,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-27088.747778964174,-27088.733425079772,-27088.766376190993
Pol130_OCl21+,0,1,3,0.01,0.0,0.01,0.0,0.0,0.514220674763,0.0,-27088.743420310373,-27088.795377424063,-27088.81228506447
Pol130_OCl21-,0,1,3,0.01,0.0,-0.01,0.0,0.0,-0.514220674763,0.0,-27088.743420310373,-27088.79540517017,-27088.8122618571
Pol130_OCl22+,0,1,3,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-27088.750258571577,-27088.810661757892,-27088.810030466648
Pol130_OCl22-,0,1,3,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-27088.744229235774,-27088.69664752238,-27088.742147153105
Pol130_OF,0,2,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-4759.452766507485,-4759.532873519122,-4759.647498094115
Pol130_OF0+,0,2,2,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-4759.452766507485,-4759.532873519122,-4759.647498094115
Pol130_OF0-,0,2,2,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-4759.452766507485,-4759.532873519122,-4759.647498094115
Pol130_OF2,0,1,3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-7475.616734797225,-7475.510676064942,-7475.55084635619
Pol130_OF2+,0,2,2,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-4759.439698439855,-4759.539181775524,-4759.760055505677
Pol130_OF2-,0,2,2,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-4759.463277212292,-4759.531657784356,-4759.542359085991
Pol130_OF20+,0,1,3,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-7475.616734797225,-7475.510676064942,-7475.55084635619
Pol130_OF20-,0,1,3,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-7475.616734797225,-7475.510676064942,-7475.55084635619
Pol130_OF21+,0,1,3,0.01,0.0,0.01,0.0,0.0,0.514220674763,0.0,-7475.612199640435,-7475.542189619536,-7475.575832352405
Pol130_OF21-,0,1,3,0.01,0.0,-0.01,0.0,0.0,-0.514220674763,0.0,-7475.612199640435,-7475.542148929181,-7475.575880330035
Pol130_OF22+,0,1,3,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-7475.55081827716,-7475.484455883579,-7475.514909784605
Pol130_OF22-,0,1,3,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-7475.681177097988,-7475.565111893892,-7475.605520579558
Pol130_OH,0,2,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-2061.0655899636945,-2061.0683429075516,-2061.0549262998447
Pol130_OH2+,0,2,2,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-2061.195105755212,-2061.262158238772,-2061.2185760892908
Pol130_OH2-,0,2,2,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-2060.935202149778,-2060.8803547440334,-2060.9028285697505
Pol130_P,0,4,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-9285.67880606008,-9285.740157862414,-9286.106101432775
Pol130_P0+,0,4,1,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-9285.67880606008,-9285.740157862414,-9286.106101432775
Pol130_P0-,0,4,1,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-9285.67880606008,-9285.740157862414,-9286.106101432775
Pol130_P2,0,1,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-18576.49530159323,-18576.51735891818,-18576.54516819412
Pol130_P20+,0,1,2,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-18576.49530159323,-18576.51735891818,-18576.54516819412
Pol130_P20-,0,1,2,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-18576.49530159323,-18576.51735891818,-18576.54516819412
Pol130_P22+,0,1,2,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-18576.489975236076,-18576.564204807077,-18576.59066451885
Pol130_P22-,0,1,2,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-18576.489975236076,-18576.5641280789,-18576.590606231883
Pol130_P2H4,0,1,6,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-18641.410145602167,-18641.4741285515,-18641.483189804043
Pol130_P2H40+,0,1,6,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-18641.40494380476,-18641.516483773365,-18641.53130561857
Pol130_P2H40-,0,1,6,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-18641.40494380476,-18641.516375494073,-18641.531231817928
Pol130_P2H41+,0,1,6,0.01,0.0,0.01,0.0,0.0,0.514220674763,0.0,-18641.400176364452,-18641.543048068637,-18641.541944776236
Pol130_P2H41-,0,1,6,0.01,0.0,-0.01,0.0,0.0,-0.514220674763,0.0,-18641.400176364452,-18641.54294645695,-18641.542006822947
Pol130_P2H42+,0,1,6,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-18641.407892955052,-18641.40397088757,-18641.41406228705
Pol130_P2H42-,0,1,6,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-18641.407132397046,-18641.621808621534,-18641.63664353282
Pol130_PH,0,3,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-9302.50804691587,-9302.411513068937,-9302.367943286035
Pol130_PH0+,0,3,2,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-9302.50804691587,-9302.411513068937,-9302.367943286035
Pol130_PH0-,0,3,2,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-9302.50804691587,-9302.411513068937,-9302.367943286035
Pol130_PH2,0,2,3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-9319.322598028848,-9319.347588401364,-9319.378876565659
Pol130_PH2+,0,3,2,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-9302.493123079974,-9302.473980098332,-9302.409699621823
Pol130_PH2-,0,3,2,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-9302.521921782702,-9302.369033665454,-9302.364350473928
Pol130_PH20+,0,2,3,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-9319.322598028848,-9319.347588401364,-9319.378876565659
Pol130_PH20-,0,2,3,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-9319.322598028848,-9319.347588401364,-9319.378876565659
Pol130_PH21+,0,2,3,0.01,0.0,0.01,0.0,0.0,0.514220674763,0.0,-9319.320457798092,-9319.367705390336,-9319.40100831869
Pol130_PH21-,0,2,3,0.01,0.0,-0.01,0.0,0.0,-0.514220674763,0.0,-9319.320457798092,-9319.367164038735,-9319.400656580467
Pol130_PH22+,0,2,3,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-9319.2987181316,-9319.308427821856,-9319.361004506987
Pol130_PH22-,0,2,3,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-9319.344148358461,-9319.423261013857,-9319.4283935738
Pol130_PH2OH,0,1,5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-11384.508890561761,-11384.527117638583,-11384.531784048868
Pol130_PH2OH0+,0,1,5,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-11384.575290659926,-11384.611231429277,-11384.623897395048
Pol130_PH2OH0-,0,1,5,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-11384.437313771214,-11384.500233909064,-11384.505659221853
Pol130_PH2OH1+,0,1,5,0.01,0.0,0.01,0.0,0.0,0.514220674763,0.0,-11384.54965902906,-11384.589386882733,-11384.583296174942
Pol130_PH2OH1-,0,1,5,0.01,0.0,-0.01,0.0,0.0,-0.514220674763,0.0,-11384.463651200187,-11384.528582953038,-11384.534677106309
Pol130_PH2OH2+,0,1,5,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-11384.572257371798,-11384.608460696736,-11384.621220942183
Pol130_PH2OH2-,0,1,5,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-11384.44037694548,-11384.502362607956,-11384.507818893362
Pol130_PH3,0,1,4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-9336.650168931577,-9336.638727264472,-9336.633852923509
Pol130_PH30+,0,1,4,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-9336.64823714896,-9336.663784005645,-9336.661731035667
Pol130_PH30-,0,1,4,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-9336.64823714896,-9336.663730303544,-9336.66169212492
Pol130_PH32+,0,1,4,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-9336.666915391459,-9336.721205862035,-9336.716076679328
Pol130_PH32-,0,1,4,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-9336.633357265695,-9336.591263397495,-9336.58239064163
Pol130_PH3O,0,1,5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-11384.450439623917,-11384.448983756385,-11384.437261877827
Pol130_PH3O0+,0,1,5,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-11384.447965801377,-11384.476482424705,-11384.465645352178
Pol130_PH3O0-,0,1,5,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-11384.44798363218,-11384.476491015625,-11384.470366481419
Pol130_PH3O2+,0,1,5,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-11384.796334429251,-11384.889760061282,-11384.886510705388
Pol130_PH3O2-,0,1,5,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-11384.094269766654,-11384.082192861715,-11384.074052128344
Pol130_PS,0,2,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-20122.914381569943,-20122.928219139394,-20122.96449561355
Pol130_PS2+,0,2,2,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-20122.866476994972,-20122.925793075,-20122.961896257086
Pol130_PS2-,0,2,2,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-20122.948070231425,-20122.97410394675,-20123.082031974274
Pol130_S2,0,3,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-21669.366469976278,-21669.745221890837,-21669.684579731053
Pol130_S20+,0,3,2,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-21669.366469976278,-21669.745221890837,-21669.684579731053
Pol130_S20-,0,3,2,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-21669.366469976278,-21669.745221890837,-21669.684579731053
Pol130_S22+,0,3,2,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-21669.36162255147,-21669.761475826046,-21669.723064300433
Pol130_S22-,0,3,2,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-21669.36162255147,-21669.761440648494,-21669.723156336477
Pol130_S2H2,0,1,4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-21702.785580850872,-21702.79116430643,-21702.792551780054
Pol130_S2H20+,0,1,4,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-21702.78407260519,-21702.807365381646,-21702.810641615833
Pol130_S2H20-,0,1,4,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-21702.78407260519,-21702.807296262865,-21702.81058845986
Pol130_S2H21+,0,1,4,0.01,0.0,0.01,0.0,0.0,0.514220674763,0.0,-21702.780689309748,-21702.8571272676,-21702.83702837385
Pol130_S2H21-,0,1,4,0.01,0.0,-0.01,0.0,0.0,-0.514220674763,0.0,-21702.780689309748,-21702.856970073404,-21702.837078651784
Pol130_S2H22+,0,1,4,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-21702.714043499684,-21702.686634899033,-21702.688743981842
Pol130_S2H22-,0,1,4,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-21702.855341294096,-21702.930826860513,-21702.932435755218
Pol130_SCl,0,2,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-23356.3393864825,-23356.359715024028,-23356.344048546252
Pol130_SCl2,0,1,3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-35879.76389060868,-35879.78313943206,-35879.77362709346
Pol130_SCl2+,0,2,2,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-23356.313683526667,-23356.353559141495,-23356.406575418634
Pol130_SCl2-,0,2,2,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-23356.35863636356,-23356.41545021151,-23356.333415073186
Pol130_SCl20+,0,1,3,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-35879.76389060868,-35879.78313943206,-35879.77362709346
Pol130_SCl20-,0,1,3,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-35879.76389060868,-35879.78313943206,-35879.77362709346
Pol130_SCl21+,0,1,3,0.01,0.0,0.01,0.0,0.0,0.514220674763,0.0,-35879.756991912516,-35879.867300291364,-35879.82657479316
Pol130_SCl21-,0,1,3,0.01,0.0,-0.01,0.0,0.0,-0.514220674763,0.0,-35879.756991912516,-35879.867050963934,-35879.82657886831
Pol130_SCl22+,0,1,3,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-35879.67625161028,-35879.78366743116,-35879.745438899256
Pol130_SCl22-,0,1,3,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-35879.84808726543,-35879.84767886091,-35879.8502729144
Pol130_SF,0,2,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-13550.49070545369,-13550.694277633966,-13550.658036416939
Pol130_SF2,0,1,3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-16268.909878150269,-16268.886320276586,-16268.901395092904
Pol130_SF2+,0,2,2,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-13550.551783933834,-13550.743650286144,-13550.795207599022
Pol130_SF2-,0,2,2,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-13550.42495749368,-13550.66679007437,-13550.554332564536
Pol130_SF20+,0,1,3,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-16268.909878150269,-16268.886320276586,-16268.901395092904
Pol130_SF20-,0,1,3,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-16268.909878150269,-16268.886320276586,-16268.901395092904
Pol130_SF21+,0,1,3,0.01,0.0,0.01,0.0,0.0,0.514220674763,0.0,-16268.903891046006,-16268.914519739363,-16268.923677111121
Pol130_SF21-,0,1,3,0.01,0.0,-0.01,0.0,0.0,-0.514220674763,0.0,-16268.903891046006,-16268.914296987119,-16268.923654098915
Pol130_SF22+,0,1,3,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-16268.788163171625,-16268.790412123788,-16268.80682873973
Pol130_SF22-,0,1,3,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-16269.028163328996,-16269.015334399699,-16269.021187698643
Pol130_SH,0,2,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-10849.930890603751,-10849.91707541801,-10849.937593675642
Pol130_SH2,0,1,3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-10867.512175142305,-10867.514553256642,-10867.516154621815
Pol130_SH2+,0,2,2,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-10849.871465760949,-10849.829386042167,-10849.928207192477
Pol130_SH2-,0,2,2,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-10849.987935721347,-10850.012238136464,-10849.99204036051
Pol130_SH20+,0,1,3,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-10867.512175142305,-10867.514553256642,-10867.516154621815
Pol130_SH20-,0,1,3,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-10867.512175142305,-10867.514553256642,-10867.516154621815
Pol130_SH21+,0,1,3,0.01,0.0,0.01,0.0,0.0,0.514220674763,0.0,-10867.510860572014,-10867.533628726878,-10867.536131236158
Pol130_SH21-,0,1,3,0.01,0.0,-0.01,0.0,0.0,-0.514220674763,0.0,-10867.510860572014,-10867.533542662297,-10867.536078146555
Pol130_SH22+,0,1,3,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-10867.587745191993,-10867.631853361421,-10867.637424473065
Pol130_SH22-,0,1,3,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-10867.436211430308,-10867.427659464869,-10867.418055835364
Pol130_SO-trip,0,3,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-12880.813735075699,-12881.025918147228,-12881.109198108601
Pol130_SO-trip0+,0,3,2,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-12880.813735075699,-12881.025918147228,-12881.109198108601
Pol130_SO-trip0-,0,3,2,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-12880.813735075699,-12881.025918147228,-12881.109198108601
Pol130_SO-trip2+,0,3,2,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-12880.978181340972,-12881.214115363837,-12881.248387656222
Pol130_SO-trip2-,0,3,2,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-12880.646753052686,-12880.842378684141,-12881.016992520603
Pol130_SO2,0,1,3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-14929.751983829383,-14929.75283731932,-14929.756195803688
Pol130_SO20+,0,1,3,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-14929.751983829383,-14929.75283731932,-14929.756195803688
Pol130_SO20-,0,1,3,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-14929.751983829383,-14929.75283731932,-14929.756195803688
Pol130_SO21+,0,1,3,0.01,0.0,0.01,0.0,0.0,0.514220674763,0.0,-14929.74395653379,-14929.790326331162,-14929.790327889432
Pol130_SO21-,0,1,3,0.01,0.0,-0.01,0.0,0.0,-0.514220674763,0.0,-14929.74395653379,-14929.791007340315,-14929.790814469754
Pol130_SO22+,0,1,3,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-14929.949395076199,-14929.957540072523,-14929.946898172528
Pol130_SO22-,0,1,3,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-14929.552067752336,-14929.56889596433,-14929.569611172137
Pol130_SiH3,0,2,4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-7923.811099175925,-7923.854100674987,-7923.875115083761
Pol130_SiH30+,0,2,4,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-7923.808809391129,-7923.882262022302,-7923.9054153393035
Pol130_SiH30-,0,2,4,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-7923.808809391129,-7923.881461851702,-7923.904912931681
Pol130_SiH32+,0,2,4,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-7923.78407417382,-7923.82091761148,-7923.87070559614
Pol130_SiH32-,0,2,4,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-7923.837764123135,-7923.89985897804,-7923.89029016011
Pol130_SiH3Cl,0,1,5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-20449.43723508563,-20449.43083828481,-20449.436284308962
Pol130_SiH3Cl0+,0,1,5,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-20449.434395464657,-20449.460783746403,-20449.47245485017
Pol130_SiH3Cl0-,0,1,5,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-20449.434395464657,-20449.460852209504,-20449.472523836797
Pol130_SiH3Cl2+,0,1,5,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-20449.546404422,-20449.62744582853,-20449.61934898839
Pol130_SiH3Cl2-,0,1,5,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-20449.317889614336,-20449.349311692968,-20449.34508974381
Pol130_SiH3F,0,1,5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-10644.73071469834,-10644.741722917252,-10644.744731785375
Pol130_SiH3F0+,0,1,5,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-10644.727769147536,-10644.771666751401,-10644.780535435528
Pol130_SiH3F0-,0,1,5,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-10644.727769147536,-10644.77173287436,-10644.780604699945
Pol130_SiH3F2+,0,1,5,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-10644.611493073895,-10644.635550076533,-10644.64523893498
Pol130_SiH3F2-,0,1,5,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-10644.84521067444,-10644.896514506994,-10644.899088754675
Pol130_SiH4,0,1,5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-7941.522452495102,-7941.528579076767,-7941.5205743705255
Pol130_SiH40+,0,1,5,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-7941.519832101478,-7941.559492847402,-7941.556567583971
Pol130_SiH40-,0,1,5,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-7941.519832101478,-7941.559496548058,-7941.556599772102
Pol130_SiO,0,1,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-9924.902182920556,-9924.966156065188,-9924.975701386396
Pol130_SiO0+,0,1,2,0.01,0.01,0.0,0.0,0.514220674763,0.0,0.0,-9924.902182920556,-9924.966156065188,-9924.975701386396
Pol130_SiO0-,0,1,2,0.01,-0.01,0.0,0.0,-0.514220674763,0.0,0.0,-9924.902182920556,-9924.966156065188,-9924.975701386396
Pol130_SiO2+,0,1,2,0.01,0.0,0.0,0.01,0.0,0.0,0.514220674763,-9925.249821811994,-9925.321604112665,-9925.36308286097
Pol130_SiO2-,0,1,2,0.01,0.0,0.0,-0.01,0.0,0.0,-0.514220674763,-9924.547946543087,-9924.643861196899,-9924.639884525006
